split,threshold_probability,strategy,net_benefit,net_benefit_review_all,net_benefit_review_none,reviews_avoided_per_100,share_flagged
group_company,0.58,ACRM,0.061374045801526715,-1.107112565127832,0.0,84.61454768798805,0.08681933842239185
group_company,0.58,XGBoost baseline,0.05274203320004848,-1.107112565127832,0.0,83.98947091339825,0.09587786259541985
group_company,0.59,ACRM,0.06084279774095452,-1.1585055545211937,0.0,84.73437702160692,0.08641221374045802
group_company,0.59,XGBoost baseline,0.05315459566809409,-1.1585055545211937,0.0,84.200112131798,0.09486005089058525
group_company,0.6,ACRM,0.059898218829516535,-1.2124681933842236,0.0,84.82442748091601,0.08610687022900763
group_company,0.6,XGBoost baseline,0.05358778625954199,-1.2124681933842236,0.0,84.40373197625105,0.09353689567430025
group_company,0.61,ACRM,0.05934103216545965,-1.2691981470607423,0.0,84.93939014724899,0.0856997455470738
group_company,0.61,XGBoost baseline,0.05369087231682652,-1.2691981470607423,0.0,84.57815041922161,0.09231552162849872
group_company,0.62,ACRM,0.05840632114637739,-1.3289138877728672,0.0,85.02930312730854,0.08519083969465649
group_company,0.62,XGBoost baseline,0.05446364001607071,-1.3289138877728672,0.0,84.78765492899942,0.09089058524173028
group_company,0.63,ACRM,0.05775393714325012,-1.391857506361323,0.0,85.1359101740781,0.08498727735368956
group_company,0.63,XGBoost baseline,0.0539385186713431,-1.391857506361323,0.0,84.91183004160102,0.08997455470737914
group_company,0.64,ACRM,0.05697483743285269,-1.4582979926491377,0.0,85.23409669211196,0.08468193384223918
group_company,0.64,XGBoost baseline,0.05436245405711054,-1.4582979926491377,0.0,85.08715012722647,0.08885496183206107
group_company,0.65,ACRM,0.055470737913486,-1.5285350781533988,0.0,85.29262086513995,0.08396946564885496
group_company,0.65,XGBoost baseline,0.05365321701199564,-1.5285350781533988,0.0,85.19475435505969,0.08854961832061069
group_company,0.66,ACRM,0.05442299057027391,-1.6029037569226166,0.0,85.3774385072095,0.08346055979643766
group_company,0.66,XGBoost baseline,0.0534171531207903,-1.6029037569226166,0.0,85.32562263859974,0.08814249363867685
group_company,0.67,ACRM,0.055822345593337944,-1.681779628344514,0.0,85.5833808058942,0.08173027989821884
group_company,0.67,XGBoost baseline,0.054240111034004154,-1.681779628344514,0.0,85.5054498499867,0.0856997455470738
group_company,0.68,ACRM,0.05525445292620865,-1.7655852417302802,0.0,85.6865738661877,0.0810178117048346
group_company,0.68,XGBoost baseline,0.053155216284987275,-1.7655852417302802,0.0,85.58778625954199,0.08559796437659033
group_company,0.69,ACRM,0.05421981449560863,-1.854797668882869,0.0,85.7674521517867,0.08081424936386769
group_company,0.69,XGBoost baseline,0.05245998522531397,-1.854797668882869,0.0,85.68838735848361,0.08529262086513995
group_company,0.7,ACRM,0.05302798982188295,-1.9499575911789648,0.0,85.84223918575063,0.08050890585241731
group_company,0.7,XGBoost baseline,0.05184054283290925,-1.9499575911789648,0.0,85.7913486005089,0.08508905852417303
group_company,0.71,ACRM,0.05192243572870053,-2.0516802667368603,0.0,85.92180052324122,0.08
group_company,0.71,XGBoost baseline,0.05169079582346232,-2.0516802667368603,0.0,85.9123391749991,0.08468193384223918
group_company,0.72,ACRM,0.05091966557615413,-2.160668847691748,0.0,86.00621996041843,0.08
group_company,0.72,XGBoost baseline,0.05057070156306798,-2.160668847691748,0.0,85.99264913768731,0.0843765903307888
group_company,0.73,ACRM,0.05095466968240504,-2.2777306568655162,0.0,86.1294572832793,0.0784732824427481
group_company,0.73,XGBoost baseline,0.05031759494863822,-2.2777306568655162,0.0,86.10589424518106,0.08386768447837151
group_company,0.74,ACRM,0.05015462908592679,-2.4037972205911133,0.0,86.21992985351764,0.07755725190839695
group_company,0.74,XGBoost baseline,0.05066353493834409,-2.4037972205911133,0.0,86.23781032941338,0.08315521628498727
group_company,0.75,ACRM,0.04814249363867684,-2.539949109414758,0.0,86.26972010178116,0.07623409669211197
group_company,0.75,XGBoost baseline,0.05017811704834606,-2.539949109414758,0.0,86.3375742154368,0.08274809160305344
group_company,0.76,ACRM,0.04598812553011026,-2.6874469889737065,0.0,86.31900361590999,0.07440203562340966
group_company,0.76,XGBoost baseline,0.048821034775233245,-2.6874469889737065,0.0,86.40846390786125,0.08274809160305344
group_company,0.77,ACRM,0.04492532359774311,-2.847770771102998,0.0,86.40520802352863,0.07368956743002544
group_company,0.77,XGBoost baseline,0.04768669100564221,-2.847770771102998,0.0,86.48769042662171,0.08264631043256998
group_company,0.78,ACRM,0.04282211427249595,-3.022669442516771,0.0,86.46258237097932,0.07104325699745546
group_company,0.78,XGBoost baseline,0.04558871154291001,-3.022669442516771,0.0,86.5406146016833,0.08213740458015267
group_company,0.79,ACRM,0.04084332969829153,-3.2142251302556653,0.0,86.52713627725706,0.06992366412213741
group_company,0.79,XGBoost baseline,0.046145644008239416,-3.2142251302556653,0.0,86.66808387283795,0.08152671755725191
group_company,0.8,ACRM,0.04040712468193383,-3.4249363867684486,0.0,86.63358778625954,0.0683969465648855
group_company,0.8,XGBoost baseline,0.04488549618320609,-3.4249363867684486,0.0,86.74554707379134,0.0810178117048346
group_epd_source,0.02,ACRM,0.10010440555758815,0.09091314706905937,0.0,45.03716659379102,0.2763445561871447
group_epd_source,0.02,XGBoost baseline,0.09679822956729696,0.09091314706905937,0.0,28.836904241364188,0.6679055531263665
group_epd_source,0.03,ACRM,0.09660384332781882,0.08154111765740019,0.0,48.70281300102025,0.24333187581985133
group_epd_source,0.03,XGBoost baseline,0.09322301308606692,0.08154111765740019,0.0,37.77146188602246,0.5931351114997814
group_epd_source,0.04,ACRM,0.09467461011514357,0.0719738376329981,0.0,54.48185395714912,0.22562308701355488
