split,resampling,resampling_unit,n_units,metric,point_estimate,ci_low,ci_high,ci_width,n_test,prevalence,n_companies,n_plants,n_sources
group_epd_source,block_issue_quarter,issue_block,20,top_10pct_median_opportunity,0.29072681704260667,0.14706471164967838,0.3381352959486639,0.19107058429898555,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_10pct_share_opportunity_ge_10,0.6811594202898551,0.5445610811693614,0.7868384786472135,0.24227739747785204,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_20pct_capture,0.8937875751503006,0.8024084146536554,0.9579340708963648,0.15552565624270942,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_20pct_precision,0.48743169398907105,0.3651601918290315,0.5796426321788514,0.2144824403498199,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_20pct_lift,4.467961058729481,4.013755919534802,4.7896868941337365,0.7759309745989347,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_20pct_review_saving,0.7761842623837992,0.7508567830089503,0.7912180847667368,0.040361301757786516,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_20pct_median_opportunity,0.3217693148583759,0.24128686327077753,0.34391025641025647,0.10262339313947894,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_20pct_share_opportunity_ge_10,0.748868778280543,0.619558014667365,0.8368749195754412,0.2173169049080762,4574,0.10909488412767818,26,167,17
temporal_latest20,row_level,row,9629,top_10pct_capture,0.7857142857142857,0.7599016063024496,0.8149567490494297,0.05505514274698009,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_10pct_precision,0.6625129802699896,0.6261422637590861,0.7009345794392523,0.0747923156801662,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_10pct_lift,7.856326954457796,7.598226964783268,8.148721221803697,0.5504942570204294,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_10pct_review_saving,0.8727140550798251,0.8683903488261716,0.8772813582827577,0.008891009456586052,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_10pct_median_opportunity,0.32296357098186357,0.3142144638403988,0.3397466038341976,0.025532139993798775,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_10pct_share_opportunity_ge_10,0.8517350157728707,0.8241839477726575,0.8801859443421175,0.05600199656946003,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_20pct_capture,0.9408866995073891,0.9226749788894667,0.9560864127575182,0.033411433868051454,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_20pct_precision,0.39667705088265837,0.3712227414330218,0.4231827622014538,0.05196002076843198,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_20pct_lift,4.703944979001376,4.612895831633788,4.779935653396751,0.1670398217629634,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_20pct_review_saving,0.7874124794265143,0.783216434304535,0.7907921627898229,0.007575728485287869,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_20pct_median_opportunity,0.32500000000000007,0.31614603971293964,0.339303188131313,0.023157148418373352,9629,0.08432859071554678,72,351,73
temporal_latest20,row_level,row,9629,top_20pct_share_opportunity_ge_10,0.8710526315789474,0.8469480193132661,0.8945206851143992,0.04757266580113306,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_10pct_capture,0.7857142857142857,0.6753939390406007,0.8901098901098901,0.2147159510692893,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_10pct_precision,0.6625129802699896,0.4713248392017152,0.7572690056626099,0.2859441664608947,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_10pct_lift,7.856326954457796,6.753491771729774,8.898085562136075,2.144593790406301,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_10pct_review_saving,0.8727140550798251,0.8519284491456384,0.887616273679137,0.03568782453349861,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_10pct_median_opportunity,0.32296357098186357,0.28563595901463007,0.37219117797738993,0.08655521896275986,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_10pct_share_opportunity_ge_10,0.8517350157728707,0.7382272489148332,0.9004449783161836,0.16221772940135049,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_20pct_capture,0.9408866995073891,0.8814738209834055,0.9789480600318141,0.09747423904840857,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_20pct_precision,0.39667705088265837,0.25788125414225427,0.49621426018584697,0.2383330060435927,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_20pct_lift,4.703944979001376,4.408081459209889,4.894750216842953,0.4866687576330637,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_20pct_review_saving,0.7874124794265143,0.7731439380327804,0.7956994829174052,0.022555544884624856,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_20pct_median_opportunity,0.32500000000000007,0.29636953990032733,0.3957322732805842,0.09936273338025686,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_company,company,72,top_20pct_share_opportunity_ge_10,0.8710526315789474,0.7575062947067239,0.9145235753317721,0.15701728062504816,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_10pct_capture,0.7857142857142857,0.7198448517195819,0.8403701333736898,0.12052528165410792,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_10pct_precision,0.6625129802699896,0.6008099794639379,0.7328729560138443,0.1320629765499064,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_10pct_lift,7.856326954457796,7.200713750841781,8.40122300027912,1.2005092494373395,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_10pct_review_saving,0.8727140550798251,0.8611248669932706,0.8809697110655557,0.01984484407228504,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_10pct_median_opportunity,0.32296357098186357,0.3098236775818642,0.346793349168646,0.03696967158678183,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_10pct_share_opportunity_ge_10,0.8517350157728707,0.8161461314147113,0.8920502184025414,0.07590408698783013,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_20pct_capture,0.9408866995073891,0.901232190860215,0.9640734972155693,0.06284130635535434,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_20pct_precision,0.39667705088265837,0.34643423011034535,0.4551358052744844,0.10870157516413903,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_20pct_lift,4.703944979001376,4.507111948619257,4.82075155659183,0.31363960797257295,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_20pct_review_saving,0.7874124794265143,0.7781284254473436,0.7925634647124205,0.014435039265076832,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_20pct_median_opportunity,0.32500000000000007,0.31155201040313935,0.34952065054719955,0.037968640144060206,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_plant,plant,351,top_20pct_share_opportunity_ge_10,0.8710526315789474,0.8363402238465052,0.9049586276139039,0.0686184037673987,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_10pct_capture,0.7857142857142857,0.6778877663333396,0.8802895732604583,0.20240180692711873,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_10pct_precision,0.6625129802699896,0.49379244646705844,0.7574755346139905,0.2636830881469321,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_10pct_lift,7.856326954457796,6.776666471181894,8.80038370775794,2.0237172365760454,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_10pct_review_saving,0.8727140550798251,0.8524348185587197,0.8863685902504521,0.033933771691732395,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_10pct_median_opportunity,0.32296357098186357,0.29023692127695144,0.371078431372549,0.08084151009559754,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_10pct_share_opportunity_ge_10,0.8517350157728707,0.7506534852546917,0.9006974281202216,0.1500439428655299,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_20pct_capture,0.9408866995073891,0.8840219565962413,0.9748972303245166,0.09087527372827531,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_20pct_precision,0.39667705088265837,0.2722719238253825,0.4892934926295154,0.21702156880413287,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_20pct_lift,4.703944979001376,4.421132274394441,4.873900327439757,0.4527680530453164,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_20pct_review_saving,0.7874124794265143,0.7738135932423936,0.7948255126740698,0.02101191943167613,9629,0.08432859071554678,72,351,73
