row_index,y_true,domain_lgbm_probability,base_positive_rate,Company,Plant,Plant Location - State,U.S. Region of Plant,application_family,strength_psi,strength_bin_500,curing_days,curing_family,gwp_per_ksi,reference_group_type,reference_group_n,reference_p25_gwp_per_ksi,reference_p10_gwp_per_ksi,absolute_reduction_to_p25,relative_reduction_to_p25,absolute_reduction_to_p10,relative_reduction_to_p10,has_comparable_alternative_group,has_10pct_reduction_opportunity,has_20pct_reduction_opportunity
43240,1,0.7381448405140557,0.08432859071554678,Silvi Materials,Philadelphia Plant,PA,Eastern Region,filler,3500.0,3500,28.0,standard_28,129.42857142857142,strict_group,21.0,108.28571428571429,99.14285714285714,21.142857142857125,0.16335540838852083,30.285714285714278,0.23399558498896242,True,True,False
43225,1,0.7378682409357413,0.08432859071554678,Silvi Materials,Philadelphia Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,128.66666666666666,strict_group,295.0,91.33333333333333,79.06666666666668,37.33333333333333,0.29015544041450775,49.59999999999998,0.38549222797927446,True,True,True
10033,0,0.7368118222552583,0.08432859071554678,CEMEX,Milton Plant,FL,Southeastern Region,structural,3000.0,3000,28.0,standard_28,103.0,national_spec_group,41.0,71.33333333333333,67.0,31.66666666666667,0.30744336569579295,36.0,0.34951456310679613,True,True,True
9269,1,0.7334525677932622,0.08432859071554678,CEMEX,Lawrenceville Plant,GA,Southeastern Region,paving,2200.0,2000,28.0,standard_28,124.54545454545453,regional_strength_group,14.0,114.25,100.5,10.295454545454533,0.08266423357664224,24.045454545454533,0.19306569343065685,True,False,False
9164,1,0.7330683054241142,0.08432859071554678,CEMEX,Lakeland RK Plant,FL,Southeastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,124.4,strict_group,212.0,92.7,82.88,31.700000000000003,0.25482315112540194,41.52000000000001,0.33376205787781354,True,True,True
41880,0,0.7311130371447014,0.08432859071554678,RiverBend Materials,Hilroy Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,112.0,strict_group,395.0,71.0,64.13333333333334,41.0,0.36607142857142855,47.86666666666666,0.4273809523809523,True,True,True
10047,0,0.7302093402373248,0.08432859071554678,CEMEX,Milton Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,119.66666666666667,strict_group,701.0,91.66666666666667,82.66666666666667,28.0,0.233983286908078,37.0,0.30919220055710306,True,True,True
45979,0,0.7282297283269467,0.08432859071554678,Titan Virginia Ready-Mix,Sterling RM (Plant 1),VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,109.75,strict_group,636.0,74.75,60.75,35.0,0.31890660592255127,49.0,0.44646924829157175,True,True,True
45361,0,0.7276156756224177,0.08432859071554678,Titan Virginia Ready-Mix,Leesburg RM Plant,VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,110.5,strict_group,636.0,74.75,60.75,35.75,0.3235294117647059,49.75,0.4502262443438914,True,True,True
45556,0,0.7276156756224177,0.08432859071554678,Titan Virginia Ready-Mix,Springfield RM (Plant 1),VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,108.0,strict_group,636.0,74.75,60.75,33.25,0.30787037037037035,47.25,0.4375,True,True,True
33481,1,0.727497645268216,0.08432859071554678,Knife River Corporation,Boise (Idaho) Plant,ID,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,124.33333333333333,strict_group,395.0,71.0,64.13333333333334,53.33333333333333,0.42895442359249325,60.19999999999999,0.48418230563002673,True,True,True
2161,0,0.7266898860991643,0.08432859071554678,Boston Sand & Gravel,Boston Sand & Gravel,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,104.25,strict_group,636.0,74.75,60.75,29.5,0.2829736211031175,43.5,0.4172661870503597,True,True,True
43041,1,0.7257146826144534,0.08432859071554678,Silvi Materials,Limerick Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,133.33333333333334,strict_group,295.0,91.33333333333333,79.06666666666668,42.000000000000014,0.31500000000000006,54.266666666666666,0.407,True,True,True
43044,1,0.7257146826144534,0.08432859071554678,Silvi Materials,Limerick Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,126.66666666666667,strict_group,295.0,91.33333333333333,79.06666666666668,35.33333333333334,0.2789473684210527,47.599999999999994,0.37578947368421045,True,True,True
43139,1,0.7257146826144534,0.08432859071554678,Silvi Materials,Morrisville Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,129.66666666666666,strict_group,295.0,91.33333333333333,79.06666666666668,38.33333333333333,0.29562982005141386,50.59999999999998,0.3902313624678662,True,True,True
42653,0,0.7253377881779626,0.08432859071554678,Schuster Concrete,Portable 18 Plant,DC,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,74.5,strict_group,11.0,124.0,93.5,0.0,0.0,0.0,0.0,True,False,False
4579,0,0.7229716200999268,0.08432859071554678,Cape Cod Ready Mix,Carver Plant,MA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,111.0,strict_group,295.0,91.33333333333333,79.06666666666668,19.66666666666667,0.1771771771771772,31.933333333333323,0.2876876876876876,True,True,False
4580,0,0.7229716200999268,0.08432859071554678,Cape Cod Ready Mix,Carver Plant,MA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,116.0,strict_group,295.0,91.33333333333333,79.06666666666668,24.66666666666667,0.21264367816091959,36.93333333333332,0.3183908045977011,True,True,True
33948,1,0.7227870478227051,0.08432859071554678,Knife River Corporation,Wheatland (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,133.0,strict_group,395.0,71.0,64.13333333333334,62.0,0.46616541353383456,68.86666666666666,0.5177944862155388,True,True,True
21903,1,0.7225904102836387,0.08432859071554678,CENTRE CONCRETE CO,State College Plant,PA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,149.25,strict_group,636.0,74.75,60.75,74.5,0.4991624790619765,88.5,0.592964824120603,True,True,True
43303,0,0.7206082647540853,0.08432859071554678,Silvi Materials,Philadelphia Plant,PA,Eastern Region,filler,4500.0,4500,28.0,standard_28,121.55555555555556,strict_group,14.0,93.88888888888889,78.75555555555556,27.66666666666667,0.22760511882998175,42.8,0.35210237659963434,True,True,True
33729,1,0.7198838581013048,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,179.66666666666666,strict_group,395.0,71.0,64.13333333333334,108.66666666666666,0.6048237476808905,115.53333333333332,0.6430426716141001,True,True,True
11732,0,0.7177989733473492,0.08432859071554678,CEMEX,Orlando (Atlanta Ave) Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,116.66666666666667,strict_group,701.0,91.66666666666667,82.66666666666667,25.0,0.21428571428571427,34.0,0.2914285714285714,True,True,True
43206,1,0.7167908555441437,0.08432859071554678,Silvi Materials,Mt. Holly Plant,NJ,Eastern Region,filler,4000.0,4000,28.0,standard_28,157.0,strict_group,83.0,88.0,68.55,69.0,0.4394904458598726,88.45,0.563375796178344,True,True,True
33730,1,0.7153938176112367,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,148.0,strict_group,395.0,71.0,64.13333333333334,77.0,0.5202702702702703,83.86666666666666,0.5666666666666667,True,True,True
42887,1,0.7134508525300071,0.08432859071554678,Silvi Materials,Downingtown Plant,PA,Eastern Region,filler,4000.0,4000,28.0,standard_28,157.0,strict_group,83.0,88.0,68.55,69.0,0.4394904458598726,88.45,0.563375796178344,True,True,True
33979,1,0.7077861064966873,0.08432859071554678,Knife River Corporation,Woodburn (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,139.66666666666666,strict_group,395.0,71.0,64.13333333333334,68.66666666666666,0.4916467780429594,75.53333333333332,0.5408114558472553,True,True,True
9091,0,0.707366427636218,0.08432859071554678,CEMEX,Lafayette Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,116.33333333333333,strict_group,701.0,91.66666666666667,82.66666666666667,24.666666666666657,0.21203438395415466,33.66666666666666,0.2893982808022922,True,True,True
33329,0,0.7066291322818763,0.08432859071554678,Ingram Ready Mix,Pearland #35 LLC Plant,TX,South Central Region,other_or_unspecified,2500.0,2500,28.0,standard_28,108.8,national_spec_group,274.0,92.9,80.64,15.899999999999991,0.14613970588235287,28.159999999999997,0.2588235294117647,True,True,False
40684,1,0.7043780559001501,0.08432859071554678,New Enterprise Stone & Lime,"Barton Road, NY Plant",NY,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,132.0,strict_group,636.0,74.75,60.75,57.25,0.4337121212121212,71.25,0.5397727272727273,True,True,True
40721,1,0.7043780559001501,0.08432859071554678,New Enterprise Stone & Lime,"Gateway, NY Plant",NY,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,133.0,strict_group,636.0,74.75,60.75,58.25,0.43796992481203006,72.25,0.543233082706767,True,True,True
42905,1,0.7043111427035463,0.08432859071554678,Silvi Materials,Englishtown Plant,NJ,Eastern Region,filler,3500.0,3500,28.0,standard_28,157.42857142857142,strict_group,21.0,108.28571428571429,99.14285714285714,49.142857142857125,0.3121597096188747,58.28571428571428,0.3702359346642468,True,True,True
43037,1,0.702902164882913,0.08432859071554678,Silvi Materials,Limerick Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,127.0,strict_group,295.0,91.33333333333333,79.06666666666668,35.66666666666667,0.2808398950131234,47.93333333333332,0.37742782152230964,True,True,True
33505,1,0.7015757593805853,0.08432859071554678,Knife River Corporation,Boise (Idaho) Plant,ID,Pacific Northwest Region,other_or_unspecified,2200.0,2000,28.0,standard_28,132.72727272727272,strict_group,14.0,122.625,99.0,10.10227272727272,0.07611301369863008,33.72727272727272,0.2541095890410959,True,False,False
2017,0,0.7005177376918544,0.08432859071554678,Bonded Concrete Inc. / The Clemente Group,Pleasant Valley Plant,NY,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,104.0,strict_group,295.0,91.33333333333333,79.06666666666668,12.666666666666671,0.12179487179487183,24.933333333333323,0.23974358974358964,True,True,False
42559,1,0.6989239867684427,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,126.33333333333333,strict_group,89.0,92.0,80.53333333333333,34.33333333333333,0.27176781002638517,45.8,0.362532981530343,True,True,True
43737,1,0.6989020118131752,0.08432859071554678,Smyrna Ready Mix,SCGA Mobile Plant,SC,Southeastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,127.0,strict_group,9.0,114.0,97.9,13.0,0.10236220472440945,29.099999999999994,0.22913385826771648,True,True,False
