row_index,y_true,domain_lgbm_probability,base_positive_rate,Company,Plant,Plant Location - State,U.S. Region of Plant,application_family,strength_psi,strength_bin_500,curing_days,curing_family,gwp_per_ksi,reference_group_type,reference_group_n,reference_p25_gwp_per_ksi,reference_p10_gwp_per_ksi,absolute_reduction_to_p25,relative_reduction_to_p25,absolute_reduction_to_p10,relative_reduction_to_p10,has_comparable_alternative_group,has_10pct_reduction_opportunity,has_20pct_reduction_opportunity
32897,0,0.9431768168823008,0.10909488412767818,Holcim - Aggregate Industries,Rockville East Plant,MD,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,89.5,strict_group,14.0,85.75,82.95,3.75,0.04189944134078212,6.549999999999997,0.0731843575418994,True,False,False
35118,1,0.9428645542072064,0.10909488412767818,National Ready Mix,Artesia Plant,CA,Pacific Southwest Region,filler,2500.0,2500,28.0,standard_28,146.4,strict_group,5.0,135.6,131.04,10.800000000000011,0.07377049180327876,15.360000000000014,0.10491803278688533,True,False,False
44494,1,0.9419421746664676,0.10909488412767818,Thomas Concrete,Doraville Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,145.33333333333334,strict_group,162.0,74.91666666666666,64.36666666666666,70.41666666666669,0.4845183486238533,80.96666666666668,0.5571100917431193,True,True,True
44414,1,0.9393056687503422,0.10909488412767818,Thomas Concrete,Charleston Plant,SC,Southeastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,194.0,strict_group,16.0,124.375,105.75,69.625,0.3588917525773196,88.25,0.45489690721649484,True,True,True
33977,1,0.9389500410171352,0.10909488412767818,Knife River Corporation,Woodburn (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,3.0,early,202.66666666666666,strict_group,9.0,171.66666666666666,119.93333333333334,31.0,0.1529605263157895,82.73333333333332,0.4082236842105263,True,True,False
33623,1,0.93893785442917,0.10909488412767818,Knife River Corporation,Eugene (Oregon) Plant,OR,Pacific Northwest Region,filler,3000.0,3000,28.0,standard_28,159.0,strict_group,19.0,94.66666666666666,77.93333333333334,64.33333333333334,0.4046121593291405,81.06666666666666,0.509853249475891,True,True,True
705,1,0.9382030041662568,0.10909488412767818,American Rock Products (ARP),Walla Walla Plant,WA,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,191.5,strict_group,19.0,130.5,125.8,61.0,0.3185378590078329,65.7,0.3430809399477807,True,True,True
36054,0,0.9381413576805444,0.10909488412767818,National Ready Mix,Glendale Plant,CA,Pacific Southwest Region,filler,3000.0,3000,28.0,standard_28,119.66666666666667,strict_group,11.0,109.0,107.0,10.666666666666671,0.08913649025069642,12.666666666666671,0.10584958217270199,True,False,False
32934,0,0.9333421015723434,0.10909488412767818,Holcim - Aggregate Industries,Texas Plant,MD,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,84.0,strict_group,14.0,85.75,82.95,0.0,0.0,1.0499999999999972,0.012499999999999966,True,False,False
612,1,0.930942019062238,0.10909488412767818,American Rock Products (ARP),Pendleton Plant,OR,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,176.5,strict_group,19.0,130.5,125.8,46.0,0.26062322946175637,50.7,0.2872521246458924,True,True,True
