row_index,y_true,model_probability,base_positive_rate,Company,Plant,Plant Location - State,U.S. Region of Plant,application_family,strength_psi,strength_bin_500,curing_days,curing_family,gwp_per_ksi,reference_group_type,reference_group_n,reference_p25_gwp_per_ksi,reference_p10_gwp_per_ksi,absolute_reduction_to_p25,relative_reduction_to_p25,absolute_reduction_to_p10,relative_reduction_to_p10,has_comparable_alternative_group,has_10pct_reduction_opportunity,has_20pct_reduction_opportunity
2554,1,0.9961485387214132,0.08432859071554678,Cadman / Heidelberg Materials,Foster Road Plant,OR,Pacific Northwest Region,other_or_unspecified,500.0,500,28.0,standard_28,168.8,strict_group,6.0,170.55,159.4,0.0,0.0,9.400000000000006,0.05568720379146922,True,False,False
3118,1,0.9961216982840168,0.08432859071554678,Cadman / Heidelberg Materials,Orchards Plant,WA,Pacific Northwest Region,other_or_unspecified,500.0,500,28.0,standard_28,175.8,strict_group,6.0,170.55,159.4,5.25,0.02986348122866894,16.400000000000006,0.093287827076223,True,False,False
3126,1,0.9959596851902812,0.08432859071554678,Cadman / Heidelberg Materials,Orchards Plant,WA,Pacific Northwest Region,filler,500.0,500,28.0,standard_28,256.0,strict_group,19.0,261.5,240.8,0.0,0.0,15.199999999999989,0.059374999999999956,True,False,False
16173,1,0.9958540390411464,0.08432859071554678,CEMEX,Winfield Plant,AL,Southeastern Region,filler,900.0,1000,28.0,standard_28,170.0,strict_group,7.0,105.0,95.96000000000001,65.0,0.38235294117647056,74.03999999999999,0.43552941176470583,True,True,True
5781,1,0.9958427517104772,0.08432859071554678,CEMEX,Bessemer - CEMCO #7 Plant,AL,Southeastern Region,other_or_unspecified,1000.0,1000,28.0,standard_28,265.0,national_spec_group,11.0,162.0,154.0,103.0,0.3886792452830189,111.0,0.4188679245283019,True,True,True
42534,1,0.995539387090864,0.08432859071554678,Robertson's Ready Mix,Rialto Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,166.66666666666666,strict_group,89.0,92.0,80.53333333333333,74.66666666666666,0.44799999999999995,86.13333333333333,0.5168,True,True,True
33328,1,0.9955089447894844,0.08432859071554678,Ingram Ready Mix,Pearland #35 LLC Plant,TX,South Central Region,filler,1500.0,1500,28.0,standard_28,165.33333333333334,none,,,,,,,,False,False,False
3673,1,0.9954183831233762,0.08432859071554678,Cadman / Heidelberg Materials,Port of Portland Plant,OR,Pacific Northwest Region,filler,500.0,500,28.0,standard_28,236.0,strict_group,19.0,261.5,240.8,0.0,0.0,0.0,0.0,True,False,False
4865,1,0.9951974649917056,0.08432859071554678,CEMEX,56th Street Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,144.0,strict_group,701.0,91.66666666666667,82.66666666666667,52.33333333333333,0.3634259259259259,61.33333333333333,0.4259259259259259,True,True,True
42524,1,0.9951168879629784,0.08432859071554678,Robertson's Ready Mix,Rialto Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,166.0,strict_group,89.0,92.0,80.53333333333333,74.0,0.4457831325301205,85.46666666666667,0.5148594377510041,True,True,True
11547,1,0.995103977300086,0.08432859071554678,CEMEX,Oldsmar Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,198.0,strict_group,701.0,91.66666666666667,82.66666666666667,106.33333333333333,0.537037037037037,115.33333333333333,0.5824915824915825,True,True,True
3665,1,0.995091312424784,0.08432859071554678,Cadman / Heidelberg Materials,Port of Portland Plant,OR,Pacific Northwest Region,other_or_unspecified,500.0,500,28.0,standard_28,150.0,strict_group,6.0,170.55,159.4,0.0,0.0,0.0,0.0,True,False,False
11478,1,0.9950286773991384,0.08432859071554678,CEMEX,Odessa Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,204.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,112.99999999999999,0.5521172638436481,121.99999999999999,0.5960912052117263,True,True,True
42340,1,0.9948989165588084,0.08432859071554678,Robertson's Ready Mix,Gardena Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,164.0,strict_group,89.0,92.0,80.53333333333333,72.0,0.43902439024390244,83.46666666666667,0.5089430894308943,True,True,True
33633,0,0.9948747243383534,0.08432859071554678,Knife River Corporation,Fruitland (Idaho) Plant,ID,Pacific Northwest Region,filler,800.0,1000,28.0,standard_28,80.37499999999999,national_spec_group,15.0,102.4375,81.18499999999999,0.0,0.0,0.0,0.0,True,False,False
30728,1,0.9947725492760604,0.08432859071554678,Four Winds Concrete Inc.,Bethlehem Plant,PA,Eastern Region,other_or_unspecified,1000.0,1000,28.0,standard_28,254.0,national_spec_group,11.0,162.0,154.0,92.0,0.36220472440944884,100.0,0.3937007874015748,True,True,True
16284,1,0.9947130365020082,0.08432859071554678,CEMEX,Zephyrhills Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,196.0,strict_group,701.0,91.66666666666667,82.66666666666667,104.33333333333333,0.532312925170068,113.33333333333333,0.5782312925170068,True,True,True
9138,1,0.9946332538987948,0.08432859071554678,CEMEX,Lake Wales Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,207.0,strict_group,701.0,91.66666666666667,82.66666666666667,115.33333333333333,0.5571658615136876,124.33333333333333,0.6006441223832528,True,True,True
33946,1,0.9944081615661596,0.08432859071554678,Knife River Corporation,Tumalo (Oregon) Plant,OR,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,198.5,strict_group,7.0,130.5,125.1,68.0,0.3425692695214106,73.4,0.36977329974811085,True,True,True
3803,1,0.9939042792436285,0.08432859071554678,Cadman / Heidelberg Materials,Port of Portland Plant,OR,Pacific Northwest Region,other_or_unspecified,1000.0,1000,28.0,standard_28,285.0,strict_group,8.0,156.25,152.2,128.75,0.4517543859649123,132.8,0.4659649122807018,True,True,True
42871,1,0.9928964368455176,0.08432859071554678,Silver Strike Concrete,Silver Strike Sparks Plant,NV,Pacific Southwest Region,filler,2000.0,2000,28.0,standard_28,181.5,strict_group,5.0,156.0,129.6,25.5,0.14049586776859505,51.900000000000006,0.2859504132231405,True,True,False
4577,1,0.9928593255596226,0.08432859071554678,Cape Cod Ready Mix,Carver Plant,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,136.75,strict_group,636.0,74.75,60.75,62.0,0.453382084095064,76.0,0.5557586837294333,True,True,True
15463,0,0.9928474428603712,0.08432859071554678,CEMEX,Tuscumbia (Dual) Plant,AL,Southeastern Region,filler,1000.0,1000,28.0,standard_28,105.0,strict_group,7.0,105.0,95.96000000000001,0.0,0.0,9.039999999999992,0.08609523809523802,True,False,False
15743,1,0.992502992199974,0.08432859071554678,CEMEX,Waters Avenue Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,180.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,88.66666666666667,0.49168207024029575,97.66666666666667,0.5415896487985212,True,True,True
15466,0,0.992476815351645,0.08432859071554678,CEMEX,Tuscumbia (Dual) Plant,AL,Southeastern Region,filler,1000.0,1000,28.0,standard_28,105.0,strict_group,7.0,105.0,95.96000000000001,0.0,0.0,9.039999999999992,0.08609523809523802,True,False,False
42567,1,0.992445491258085,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,165.66666666666666,strict_group,89.0,92.0,80.53333333333333,73.66666666666666,0.4446680080482897,85.13333333333333,0.5138832997987928,True,True,True
6377,1,0.9922933228070012,0.08432859071554678,CEMEX,Clermont RK Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,176.0,strict_group,701.0,91.66666666666667,82.66666666666667,84.33333333333333,0.47916666666666663,93.33333333333333,0.5303030303030303,True,True,True
13034,1,0.9922544585288212,0.08432859071554678,CEMEX,Plant City RK Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,144.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,52.66666666666667,0.3648960739030023,61.66666666666667,0.42725173210161665,True,True,True
10037,1,0.9921603875982324,0.08432859071554678,CEMEX,Milton Plant,FL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,167.66666666666666,strict_group,44.0,117.25,105.0,50.41666666666666,0.30069582504970177,62.66666666666666,0.3737574552683896,True,True,True
11865,1,0.9919289807131484,0.08432859071554678,CEMEX,Palmomar Oceanside Plant,CA,Pacific Southwest Region,filler,3000.0,3000,28.0,standard_28,141.0,strict_group,12.0,92.5,91.39999999999999,48.5,0.34397163120567376,49.60000000000001,0.35177304964539013,True,True,True
33503,1,0.991907493825273,0.08432859071554678,Knife River Corporation,Boise (Idaho) Plant,ID,Pacific Northwest Region,other_or_unspecified,1500.0,1500,28.0,standard_28,176.66666666666666,national_spec_group,13.0,112.0,51.666666666666664,64.66666666666666,0.3660377358490566,125.0,0.7075471698113208,True,True,True
12010,1,0.9918592710598652,0.08432859071554678,CEMEX,Panama City Beach - #2 Plant,FL,Southeastern Region,filler,1000.0,1000,28.0,standard_28,245.0,strict_group,7.0,105.0,95.96000000000001,140.0,0.5714285714285714,149.04,0.6083265306122448,True,True,True
34727,1,0.9918133309563,0.08432859071554678,Milpitas Materials Co,Milpitas Plant,CA,Pacific Southwest Region,filler,1500.0,1500,28.0,standard_28,135.33333333333334,none,,,,,,,,False,False,False
33874,1,0.9913605822663726,0.08432859071554678,Knife River Corporation,Redmond (Oregon) Plant,OR,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,197.0,strict_group,7.0,130.5,125.1,66.5,0.33756345177664976,71.9,0.3649746192893401,True,True,True
2695,1,0.99114427510388,0.08432859071554678,Cadman / Heidelberg Materials,Foster Road Plant,OR,Pacific Northwest Region,other_or_unspecified,1000.0,1000,28.0,standard_28,284.0,strict_group,8.0,156.25,152.2,127.75,0.4498239436619718,131.8,0.46408450704225357,True,True,True
40683,1,0.9911137583379724,0.08432859071554678,New Enterprise Stone & Lime,"Barton Road, NY Plant",NY,Eastern Region,filler,1250.0,1000,56.0,extended_56,504.8,regional_strength_group,9.0,210.0,122.00000000000001,294.8,0.5839936608557845,382.8,0.7583201267828843,True,True,True
40720,1,0.9911137583379724,0.08432859071554678,New Enterprise Stone & Lime,"Gateway, NY Plant",NY,Eastern Region,filler,1250.0,1000,56.0,extended_56,505.6,regional_strength_group,9.0,210.0,122.00000000000001,295.6,0.5846518987341772,383.6,0.7587025316455697,True,True,True
10159,1,0.9910062966569612,0.08432859071554678,CEMEX,Mission Valley Plant,CA,Pacific Southwest Region,other_or_unspecified,4000.0,4000,28.0,standard_28,138.25,strict_group,111.0,78.25,69.0,60.0,0.43399638336347196,69.25,0.5009041591320073,True,True,True
13019,1,0.9909979924709011,0.08432859071554678,CEMEX,Plant City RK Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,206.0,strict_group,701.0,91.66666666666667,82.66666666666667,114.33333333333333,0.5550161812297735,123.33333333333333,0.598705501618123,True,True,True
12047,1,0.990974620651683,0.08432859071554678,CEMEX,Pembroke Pines Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,173.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,81.66666666666667,0.47115384615384615,90.66666666666667,0.5230769230769231,True,True,True
7551,1,0.9908806916020444,0.08432859071554678,CEMEX,East Plant/East Naples/East Trail Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,173.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,81.66666666666667,0.47115384615384615,90.66666666666667,0.5230769230769231,True,True,True
8185,1,0.9908257917617024,0.08432859071554678,CEMEX,Globe Plant,AZ,Pacific Southwest Region,filler,2000.0,2000,28.0,standard_28,156.0,strict_group,5.0,156.0,129.6,0.0,0.0,26.400000000000006,0.16923076923076927,True,False,False
6375,1,0.990676395798577,0.08432859071554678,CEMEX,Clermont RK Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,151.0,strict_group,701.0,91.66666666666667,82.66666666666667,59.33333333333333,0.3929359823399558,68.33333333333333,0.45253863134657835,True,True,True
15149,1,0.9906722468508042,0.08432859071554678,CEMEX,Sweetwater Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,166.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,74.66666666666667,0.44889779559118237,83.66666666666667,0.503006012024048,True,True,True
14744,1,0.9900118954033232,0.08432859071554678,CEMEX,Sierra Vista Plant,AZ,Pacific Southwest Region,filler,2000.0,2000,28.0,standard_28,231.0,strict_group,5.0,156.0,129.6,75.0,0.3246753246753247,101.4,0.438961038961039,True,True,True
15760,1,0.9898425171784132,0.08432859071554678,CEMEX,Waters Avenue Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,132.0,strict_group,701.0,91.66666666666667,82.66666666666667,40.33333333333333,0.3055555555555555,49.33333333333333,0.3737373737373737,True,True,True
43772,1,0.9898090062598948,0.08432859071554678,Smyrna Ready Mix,SCGA Mobile Plant,SC,Southeastern Region,filler,1000.0,1000,28.0,standard_28,335.0,strict_group,7.0,105.0,95.96000000000001,230.0,0.6865671641791045,239.04,0.7135522388059701,True,True,True
4648,1,0.9895715328416748,0.08432859071554678,Cape Cod Ready Mix,Orleans Plant,MA,Eastern Region,other_or_unspecified,1500.0,1500,28.0,standard_28,174.0,strict_group,6.0,164.0,160.33333333333334,10.0,0.05747126436781609,13.666666666666657,0.07854406130268193,True,False,False
42385,1,0.9893070663740848,0.08432859071554678,Robertson's Ready Mix,Mira Mar Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,151.66666666666666,strict_group,89.0,92.0,80.53333333333333,59.66666666666666,0.39340659340659334,71.13333333333333,0.469010989010989,True,True,True
16181,1,0.9892133419472876,0.08432859071554678,CEMEX,Winter Park Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,144.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,52.999999999999986,0.3663594470046082,61.999999999999986,0.4285714285714285,True,True,True
33335,1,0.9891203524268072,0.08432859071554678,Ingram Ready Mix,Pearland #35 LLC Plant,TX,South Central Region,other_or_unspecified,3000.0,3000,28.0,standard_28,158.0,strict_group,51.0,78.5,68.66666666666667,79.5,0.5031645569620253,89.33333333333333,0.5654008438818565,True,True,True
9084,1,0.9890483638537482,0.08432859071554678,CEMEX,Lafayette Plant,GA,Southeastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,124.75,strict_group,440.0,77.6875,69.75,47.0625,0.3772545090180361,55.0,0.4408817635270541,True,True,True
42568,1,0.9890274195973928,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,150.66666666666666,strict_group,89.0,92.0,80.53333333333333,58.66666666666666,0.38938053097345127,70.13333333333333,0.4654867256637168,True,True,True
9166,1,0.9889176632609497,0.08432859071554678,CEMEX,Lakeland RK Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,152.0,strict_group,701.0,91.66666666666667,82.66666666666667,60.33333333333333,0.39692982456140347,69.33333333333333,0.45614035087719296,True,True,True
45676,1,0.9888492521969516,0.08432859071554678,Titan Virginia Ready-Mix,Stafford RM Plant,VA,Eastern Region,other_or_unspecified,3500.0,3500,28.0,standard_28,147.14285714285714,strict_group,117.0,95.71428571428571,84.05714285714286,51.42857142857143,0.34951456310679613,63.085714285714275,0.42873786407766984,True,True,True
37815,1,0.9885240890187597,0.08432859071554678,National Ready Mix,Santa Clarita Plant,CA,Pacific Southwest Region,other_or_unspecified,2500.0,2500,28.0,standard_28,192.0,strict_group,16.0,102.5,100.8,89.5,0.4661458333333333,91.2,0.47500000000000003,True,True,True
5423,1,0.9879114199052542,0.08432859071554678,CEMEX,Athens Plant,AL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,185.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,93.99999999999999,0.5062836624775583,102.99999999999999,0.5547576301615799,True,True,True
4649,1,0.9875960203239827,0.08432859071554678,Cape Cod Ready Mix,Orleans Plant,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,139.25,strict_group,636.0,74.75,60.75,64.5,0.4631956912028725,78.5,0.5637342908438061,True,True,True
8198,1,0.9871326015494594,0.08432859071554678,CEMEX,Grand Parkway Plant,TX,South Central Region,filler,2000.0,2000,28.0,standard_28,156.0,national_spec_group,17.0,134.5,118.6,21.5,0.13782051282051283,37.400000000000006,0.23974358974358978,True,True,False
11735,1,0.986692068611852,0.08432859071554678,CEMEX,Orlando (Atlanta Ave) Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,163.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,71.66666666666667,0.4387755102040816,80.66666666666667,0.49387755102040815,True,True,True
42535,1,0.9860176579262137,0.08432859071554678,Robertson's Ready Mix,Rialto Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,151.66666666666666,strict_group,89.0,92.0,80.53333333333333,59.66666666666666,0.39340659340659334,71.13333333333333,0.469010989010989,True,True,True
11839,1,0.9859113004787716,0.08432859071554678,CEMEX,Palmetto Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,207.0,strict_group,701.0,91.66666666666667,82.66666666666667,115.33333333333333,0.5571658615136876,124.33333333333333,0.6006441223832528,True,True,True
8013,1,0.9858565724408478,0.08432859071554678,CEMEX,Freeport Plant,FL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,152.0,strict_group,44.0,117.25,105.0,34.75,0.22861842105263158,47.0,0.3092105263157895,True,True,True
4685,1,0.9857403983189928,0.08432859071554678,Cape Cod Ready Mix,Sandwich Plant,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,135.75,strict_group,636.0,74.75,60.75,61.0,0.44935543278084716,75.0,0.5524861878453039,True,True,True
9903,1,0.9856082396350248,0.08432859071554678,CEMEX,McIntosh Plant,FL,Southeastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,151.25,strict_group,440.0,77.6875,69.75,73.5625,0.4863636363636364,81.5,0.5388429752066116,True,True,True
33593,1,0.9855487215180848,0.08432859071554678,Knife River Corporation,Eugene (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,3.0,early,181.66666666666666,strict_group,10.0,148.91666666666669,122.13333333333333,32.74999999999997,0.18027522935779802,59.53333333333333,0.32770642201834865,True,True,False
11607,1,0.985430769228778,0.08432859071554678,CEMEX,Orange City Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,140.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,48.66666666666667,0.34679334916864607,57.66666666666667,0.41092636579572445,True,True,True
4613,1,0.9854251839320384,0.08432859071554678,Cape Cod Ready Mix,Dennis Plant,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,134.25,strict_group,636.0,74.75,60.75,59.5,0.44320297951582865,73.5,0.547486033519553,True,True,True
5391,1,0.9851812341965897,0.08432859071554678,CEMEX,Athens Plant,AL,Southeastern Region,filler,1000.0,1000,28.0,standard_28,171.0,strict_group,7.0,105.0,95.96000000000001,66.0,0.38596491228070173,75.03999999999999,0.4388304093567251,True,True,True
21683,1,0.9850981179440348,0.08432859071554678,Central Pre-Mix (CPM),Sullivan Plant ,WA,Pacific Northwest Region,filler,1000.0,1000,28.0,standard_28,127.0,national_spec_group,15.0,102.4375,81.18499999999999,24.5625,0.1934055118110236,45.81500000000001,0.3607480314960631,True,True,False
5536,1,0.9848524734551548,0.08432859071554678,CEMEX,Auburndale Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,206.0,strict_group,701.0,91.66666666666667,82.66666666666667,114.33333333333333,0.5550161812297735,123.33333333333333,0.598705501618123,True,True,True
9099,1,0.984834098374255,0.08432859071554678,CEMEX,Lafayette Plant,GA,Southeastern Region,filler,3000.0,3000,28.0,standard_28,129.33333333333334,strict_group,44.0,117.25,105.0,12.083333333333343,0.09342783505154646,24.333333333333343,0.18814432989690727,True,False,False
4866,0,0.9845976235488966,0.08432859071554678,CEMEX,56th Street Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,119.0,strict_group,701.0,91.66666666666667,82.66666666666667,27.33333333333333,0.22969187675070024,36.33333333333333,0.3053221288515406,True,True,True
9918,1,0.9845976235488966,0.08432859071554678,CEMEX,McIntosh Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,138.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,46.999999999999986,0.3389423076923076,55.999999999999986,0.40384615384615374,True,True,True
32287,1,0.9843805900542668,0.08432859071554678,Holcim - Aggregate Industries,Everett Plant,MA,Eastern Region,other_or_unspecified,1000.0,1000,28.0,standard_28,210.0,national_spec_group,11.0,162.0,154.0,48.0,0.22857142857142856,56.0,0.26666666666666666,True,True,True
11479,1,0.9841991367791924,0.08432859071554678,CEMEX,Odessa Plant,FL,Southeastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,154.75,strict_group,440.0,77.6875,69.75,77.0625,0.4979806138933764,85.0,0.5492730210016155,True,True,True
13525,1,0.9836130736194028,0.08432859071554678,CEMEX,Russellville Plant,AL,Southeastern Region,filler,1500.0,1500,28.0,standard_28,139.33333333333334,none,,,,,,,,False,False,False
4829,1,0.9831878685070156,0.08432859071554678,CEMEX,56th Street Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,163.0,strict_group,701.0,91.66666666666667,82.66666666666667,71.33333333333333,0.4376278118609407,80.33333333333333,0.492842535787321,True,True,True
43200,1,0.9816851905614876,0.08432859071554678,Silvi Materials,Morrisville Plant,PA,Eastern Region,filler,3000.0,3000,28.0,standard_28,192.0,strict_group,28.0,94.5,30.75,97.5,0.5078125,161.25,0.83984375,True,True,True
5945,1,0.9816141918883332,0.08432859071554678,CEMEX,Brooksville Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,165.0,strict_group,701.0,91.66666666666667,82.66666666666667,73.33333333333333,0.4444444444444444,82.33333333333333,0.498989898989899,True,True,True
6490,1,0.9814698751941692,0.08432859071554678,CEMEX,Columbus - Smith Rd (Vulcan Quarry) Plant,GA,Southeastern Region,filler,3000.0,3000,28.0,standard_28,127.66666666666667,strict_group,44.0,117.25,105.0,10.416666666666671,0.0815926892950392,22.66666666666667,0.17754569190600525,True,False,False
5754,1,0.9814508086773602,0.08432859071554678,CEMEX,Berth 150 Plant,FL,Southeastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,152.75,strict_group,440.0,77.6875,69.75,75.0625,0.49140752864157117,83.0,0.5433715220949263,True,True,True
42538,0,0.981294329230494,0.08432859071554678,Robertson's Ready Mix,Rialto Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,100.66666666666667,strict_group,89.0,92.0,80.53333333333333,8.666666666666671,0.08609271523178812,20.13333333333334,0.20000000000000007,True,False,False
42571,1,0.9810959887815162,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,other_or_unspecified,2000.0,2000,28.0,standard_28,233.0,national_spec_group,44.0,106.75,96.6,126.25,0.5418454935622318,136.4,0.5854077253218885,True,True,True
11733,1,0.9810104401992672,0.08432859071554678,CEMEX,Orlando (Atlanta Ave) Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,140.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,48.66666666666667,0.34679334916864607,57.66666666666667,0.41092636579572445,True,True,True
8019,1,0.9809124725460494,0.08432859071554678,CEMEX,Freeport Plant,FL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,140.33333333333334,strict_group,44.0,117.25,105.0,23.083333333333343,0.16448931116389554,35.33333333333334,0.25178147268408557,True,True,False
43239,1,0.9800704030550552,0.08432859071554678,Silvi Materials,Philadelphia Plant,PA,Eastern Region,filler,3500.0,3500,28.0,standard_28,150.57142857142858,strict_group,21.0,108.28571428571429,99.14285714285714,42.28571428571429,0.28083491461100574,51.428571428571445,0.34155597722960157,True,True,True
43241,1,0.9795364251619618,0.08432859071554678,Silvi Materials,Philadelphia Plant,PA,Eastern Region,filler,3500.0,3500,28.0,standard_28,154.0,strict_group,21.0,108.28571428571429,99.14285714285714,45.71428571428571,0.2968460111317254,54.85714285714286,0.35621521335807055,True,True,True
30815,1,0.9788586421837332,0.08432859071554678,Four Winds Concrete Inc.,Windgap Plant,PA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,151.5,strict_group,636.0,74.75,60.75,76.75,0.5066006600660066,90.75,0.599009900990099,True,True,True
45140,1,0.9787763776885574,0.08432859071554678,Titan Virginia Ready-Mix,Chesterfield Plant,VA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,145.0,strict_group,295.0,91.33333333333333,79.06666666666668,53.66666666666667,0.37011494252873567,65.93333333333332,0.45471264367816083,True,True,True
44870,1,0.9787763776885574,0.08432859071554678,Titan Virginia Ready-Mix,Bryan Park Plant,VA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,147.33333333333334,strict_group,295.0,91.33333333333333,79.06666666666668,56.000000000000014,0.38009049773755665,68.26666666666667,0.4633484162895927,True,True,True
4834,1,0.9785056811602224,0.08432859071554678,CEMEX,56th Street Plant,FL,Southeastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,134.75,strict_group,440.0,77.6875,69.75,57.0625,0.42346938775510207,65.0,0.48237476808905383,True,True,True
9153,1,0.9782934735384656,0.08432859071554678,CEMEX,Lake Wales Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,147.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,55.999999999999986,0.37923250564334077,64.99999999999999,0.44018058690744916,True,True,True
14912,1,0.97815129483243,0.08432859071554678,CEMEX,St. Cloud Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,173.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,81.99999999999999,0.4721689059500959,90.99999999999999,0.5239923224568138,True,True,True
42359,1,0.9777051507486996,0.08432859071554678,Robertson's Ready Mix,Gardena Plant,CA,Pacific Southwest Region,other_or_unspecified,2000.0,2000,28.0,standard_28,230.0,national_spec_group,44.0,106.75,96.6,123.25,0.5358695652173913,133.4,0.5800000000000001,True,True,True
3410,1,0.97705690968187,0.08432859071554678,Cadman / Heidelberg Materials,Orchards Plant,WA,Pacific Northwest Region,other_or_unspecified,1000.0,1000,28.0,standard_28,148.0,strict_group,8.0,156.25,152.2,0.0,0.0,0.0,0.0,True,False,False
45125,0,0.9769104317552324,0.08432859071554678,Titan Virginia Ready-Mix,Chesterfield Plant,VA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,123.33333333333333,strict_group,295.0,91.33333333333333,79.06666666666668,32.0,0.2594594594594595,44.26666666666665,0.3589189189189188,True,True,True
44846,1,0.9769104317552324,0.08432859071554678,Titan Virginia Ready-Mix,Bryan Park Plant,VA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,125.33333333333333,strict_group,295.0,91.33333333333333,79.06666666666668,34.0,0.2712765957446809,46.26666666666665,0.36914893617021266,True,True,True
